,id,Track Name,Artist,Acousticness,Daceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time Signature,Liked
721,6AaZ0uxY59zj65pyIalnKS,Nadja,Unknown Mortal Orchestra,0.849,0.831,0.362,0.591,0.105,-7.853,0.0574,79.982,4,0
722,0fSpNSc4HqTJEIRYETJftd,on the way down,Wrabel,0.117,0.534,0.395,5.02e-05,0.112,-7.835,0.0297,120.09,4,0
723,5epEhWhXug9oAjJZVgIMVS,Joe,Luke Combs,0.0149,0.583,0.658,0.0,0.374,-6.62,0.0296,76.004,4,0
724,0xfMFT9G8Ekk7CEYtVabIm,Told You So,The Band CAMINO,0.000899,0.462,0.979,8.3e-06,0.33,-4.255,0.0664,173.957,4,0
725,1QwoK3ypxUCpvyBqAkpFrn,Hypnotized (with skaiwater),Riovaz,0.0183,0.836,0.711,0.000781,0.125,-7.28,0.0334,127.126,4,0
726,7Jbd2TWvjvJgBwaFbqJ06n,Walking Each Other Home,Dierks Bentley,0.149,0.481,0.751,1.2e-06,0.261,-5.611,0.0389,80.001,4,0
727,2o310aLkmwXLlrS1O5qZv2,Chromosomes,Key Glock,0.0185,0.938,0.816,5.4e-05,0.304,-5.594,0.158,126.956,4,0
728,1vjon7jtpF5usLV2CVxtsw,SHAMELESS $UICIDE,$uicideboy$,0.0412,0.871,0.66,3.08e-06,0.116,-5.631,0.198,150.017,4,0
729,7Cgxt0jumHS0Z5B9xmStnS,All My Friends,Channel Tres,0.0258,0.775,0.647,0.0861,0.152,-8.041,0.072,123.995,4,0
730,50IvZsOmgJvxjpELTWFaMa,Do You Love Me? (feat. Lil Tjay),Rich The Kid,0.106,0.517,0.705,0.0,0.124,-2.745,0.0505,143.978,4,0
731,72OrO3uJtMEGRlPyKLogvk,Don't Stop the Car,Blake Rose,0.11,0.582,0.761,0.0,0.124,-5.013,0.0847,159.878,4,0
732,5wlZ4PZGrRR2feOTA862m2,Pick Your Tears Up,Grace Carter,0.546,0.505,0.528,0.0,0.195,-7.422,0.093,80.567,4,0
733,7mSAzTLSvzPWLs32MYebDN,I Want I Want I Want,Lontalius,0.0237,0.603,0.654,0.279,0.114,-7.018,0.031,142.012,4,0
734,15gksAIeW6r8CljHv1bRai,Roses,Tamir,0.423,0.316,0.367,0.0,0.479,-7.816,0.0297,177.95,3,0
735,7lDD5Ajj01UMmZ7ww8JGPT,Love Fools,maryjo,0.604,0.676,0.507,0.0,0.0964,-5.934,0.0352,125.054,4,0
736,2mdZX6FuB1fbfWPcTIjpcM,You Made Me A Fool,Tobias Dray,0.00277,0.566,0.872,3.73e-06,0.403,-5.195,0.0521,120.12,4,0
737,2dGj0K0iIrgb3ie1QSLtSL,POS,Sueco,0.465,0.68,0.688,0.0,0.155,-4.262,0.0425,92.036,4,0
738,7eKpBgv8NhnHQe3rRinuyr,Gimme Love,Russ,0.321,0.8,0.633,5.35e-06,0.193,-8.286,0.0316,102.015,4,0
739,4HRWIVz78yFcWNbZSKzDYY,Talk It Over,Elderbrook,0.433,0.611,0.591,0.000481,0.128,-9.105,0.0565,125.073,4,0
740,2aiZVh8PAgIVy3wNlsQnhD,Done (Let’s Get It),Yaeji,0.0286,0.672,0.68,0.558,0.0929,-8.265,0.0622,173.886,4,0
741,4J65QmTZvsq9SCvuY8ej3W,complicated,Princess Nokia,0.0394,0.631,0.786,0.623,0.189,-6.753,0.0363,152.093,4,0
742,6Vqw0rhS84CwHDG99e6dZx,Dead End,Blusher,0.00249,0.704,0.775,9.44e-05,0.384,-5.049,0.05,107.051,4,0
743,68SNAUUgO2XwxykrEboEZN,i wanna be your right hand,Nemahsis,0.0553,0.795,0.671,2.97e-05,0.128,-6.579,0.0351,119.01,4,0
744,2G31WfcBUlMGZ8lpJ0bfA1,The Day That I Met You,Matilda Mann,0.889,0.313,0.316,5.36e-06,0.106,-9.872,0.0308,91.587,3,0
745,2VFIq4o2PFqddHWsDQe50c,All the Things You'd Ruin,Meg Smith,0.0771,0.554,0.866,0.0,0.264,-6.79,0.152,157.927,4,0
746,2lgUEHBeAM9b0gpkwzLW6H,Kool,Meet Me @ The Altar,0.00263,0.547,0.571,2.31e-05,0.101,-4.997,0.15,164.967,4,0
747,0zDBdVVqplM1fraqw0Au81,HATELOVE,Alex Porat,0.312,0.598,0.732,0.0,0.0643,-4.893,0.0432,152.037,4,0
748,3EhloZSmphDC1gdJ1GPFXs,"Tux (Your Body Fills Me, Boo)",U.S. Girls,0.00123,0.641,0.875,0.0164,0.0915,-5.814,0.0441,114.017,4,0
749,6alDcV8lDaUEv7ChxxBv27,Need to Talk,Creams,0.644,0.711,0.474,1.59e-06,0.0926,-10.004,0.0636,150.048,4,0
750,2THWUXFaVM3C2fCKBfYmbX,"COCKPIT (feat. spill tab, binki & Harve)",Billy Lemos,0.224,0.538,0.521,0.000572,0.134,-7.511,0.111,169.992,4,0
751,6gecBiCMM6BBttZ4r9BOma,Saw It Coming,Victoria Nadine,0.793,0.389,0.384,0.0,0.103,-8.917,0.0475,168.025,4,0
752,5uryeSMcKUDIFVakxsjg6o,parasite,Daniel Leggs,0.866,0.538,0.157,0.00704,0.0877,-16.144,0.0351,114.986,4,0
753,67nyrWSrrWoUDTZJX4MjTl,Slowly Healing,Huddy,0.174,0.525,0.528,0.0,0.297,-5.274,0.0344,75.009,4,0
754,5ON0eOpVmlRo9PZctdBbuQ,GHOSTKILLA,1nonly,0.106,0.631,0.858,0.0,0.248,-2.831,0.275,76.95,4,0
755,0LHbGkO5BhmwzeDT8MDdpe,Undefeated,EST Gee,0.279,0.598,0.511,0.0,0.213,-7.788,0.352,162.019,4,0
756,6i5wxOzIv91jvGwi4gofGn,Raining (feat. Yung Bleu & Murda Beatz),G Herbo,0.563,0.729,0.724,0.0,0.517,-6.262,0.5,94.24,4,0
757,3gQm8QtxHR8pnMxykb1HHH,S.H.E.A,RBD,0.0625,0.523,0.751,0.0,0.142,-5.371,0.0499,167.876,4,0
758,5IWMe58cuEQrM71D3fsseN,Slow,Tiago PZK,0.191,0.62,0.591,2.38e-05,0.3,-7.335,0.116,163.014,4,0
759,3vVglxAcpBVDR0B5HquXrU,OLD SKOOL WHOOP,Sada Baby,0.00705,0.431,0.82,0.0,0.22,-8.591,0.467,150.364,5,0
760,7u16KXOttsLNh7U8FQx2G1,Death Wish,Jason Isbell and the 400 Unit,0.0135,0.595,0.64,0.00622,0.215,-6.334,0.029,124.917,4,0
761,42RzrKAGLgCzRmUtYeQuRQ,Halo - Spotify Singles,Tauren Wells,0.253,0.528,0.456,0.0,0.119,-8.407,0.0373,82.921,4,0
762,27oqAdEmp480usR8hPV5Iq,Hold On,Katy Nichole,0.764,0.387,0.494,0.0,0.102,-5.369,0.0334,135.98,4,0
763,4Yd30sxNlXmpsf5IYsoMhf,Outside Freestyle,RAAHiiM,0.202,0.729,0.479,0.00419,0.228,-8.125,0.121,109.99,4,0
764,6G45nT1iMlP1HdJ0MCTuDU,"Blood, Sweat & Tears (with Bas & Black Sherif feat. Kel-P)",Dreamville,0.579,0.667,0.498,1.12e-05,0.237,-9.718,0.0725,109.93,4,0
765,3HSIgdZZJGHBV3F3kradtG,Nobody (feat. dodie),half•alive,0.309,0.721,0.707,0.0,0.23,-7.215,0.09,99.993,4,0
766,3ywsOYMTPzAOgS9q0rI1Pg,Hooves,Sir Chloe,0.0303,0.51,0.824,0.0094,0.0813,-6.322,0.0701,159.946,4,0
767,59QtD84KONsWuBFL7bwQrP,FREAK (Feat. jxdn),Beauty School Dropout,0.00533,0.6,0.727,0.0,0.334,-5.248,0.0826,140.078,4,0
768,0UqV4f9Uyp1EwM5jxXex36,Alone,Jozzy,0.382,0.656,0.77,0.00012,0.101,-5.569,0.0476,84.994,4,0
769,4xbIkMrS90gKgacDbv8j5A,Character Development,Allison Ponthier,0.000738,0.566,0.715,3.47e-06,0.275,-7.239,0.0293,124.967,4,0
770,3ZTvrQhqEqHvYThM5CV6WE,Do It Faster,Militarie Gun,0.00982,0.567,0.965,0.0,0.101,-3.14,0.233,142.085,4,0
771,3rQaxZaozQfrUEQx1PzT14,Love Song,Softcult,0.0251,0.122,0.57,0.102,0.0722,-6.055,0.0367,172.944,4,0
772,24auUYE1W2wQmHiOqJSBhy,Ridgemont Baby,Monaleo,0.0169,0.758,0.816,0.0,0.115,-5.343,0.317,115.109,5,0
773,449FBzMELJSNmcZOhobcyq,Show & Prove,Kevin Ross,0.122,0.643,0.785,8.95e-06,0.262,-3.868,0.148,138.968,4,0
774,7jyfcztRYdl9rjrzVQoUQ2,i thought i was waiting,VÉRITÉ,0.0345,0.54,0.645,0.0718,0.0985,-6.103,0.0845,78.192,4,0
775,5CisgeB65yWttE54rFIfZ4,Water My Heart (feat. Mereba),rum.gold,0.798,0.525,0.514,0.0211,0.118,-9.29,0.0424,144.099,4,0
776,3woo6ubZdBV8T1bnGJo88Z,Thunderhead,Richy Mitch & The Coal Miners,0.825,0.546,0.372,0.0329,0.357,-13.881,0.0373,154.917,3,0
777,1yHVHoz6Ny29gbbWJYVnFt,Heaven,Niall Horan,0.0708,0.571,0.761,0.0,0.331,-3.485,0.0261,91.991,4,0
778,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,The Weeknd,0.232,0.531,0.525,0.0,0.441,-6.5,0.0671,66.9,4,0
779,7rS4oy2qpJNULQAVgJQTun,Heart Wants What It Wants,Bebe Rexha,0.00887,0.681,0.626,5.56e-06,0.0791,-5.41,0.0365,128.036,4,0
780,4FWbsd91QSvgr1dSWwW51e,TRUSTFALL,P!nk,0.00162,0.636,0.888,0.000216,0.147,-3.889,0.0945,122.032,4,0
781,0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,0.0632,0.707,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,4,0
782,3K00Ib1shkOEiAXU5pec6e,Back To You,Lost Frequencies,0.234,0.679,0.548,0.0,0.189,-7.495,0.0298,115.954,4,0
783,4l61TlfmTwxt7PdzEe28rz,Wings,Jonas Brothers,0.127,0.371,0.714,0.0,0.12,-5.455,0.145,181.367,3,0
784,4zrKN5Sv8JS5mqnbVcsul7,Celestial,Ed Sheeran,0.0529,0.574,0.852,0.0,0.161,-1.248,0.0397,123.038,4,0
785,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema,0.382,0.801,0.806,0.000669,0.114,-5.206,0.0381,106.999,4,0
786,0DWdj2oZMBFSzRsi2Cvfzf,TQG,KAROL G,0.673,0.72,0.63,0.0,0.0936,-3.547,0.277,179.974,4,0
787,3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,Sam Smith,0.172,0.698,0.895,1.45e-05,0.409,-4.439,0.0628,114.914,4,0
788,2tX3PY8eP3h9XaBcLXuRBa,Saturday/Sunday,Jason Derulo,0.143,0.698,0.781,0.0,0.0762,-5.615,0.0401,124.017,4,0
789,5FHPvs8RxWBQXP2Rq9I2B2,You Only Love Me,Rita Ora,0.277,0.67,0.727,0.0,0.52,-5.477,0.0689,110.151,4,0
790,6sZo5nJIsFWXefRCCexpx0,Never Gonna Not Dance Again,P!nk,0.0273,0.668,0.802,0.0,0.163,-4.005,0.0917,113.796,4,0
791,2KReCz1L5XkGIBhDncQ5VZ,BABY SAID,Måneskin,0.000982,0.622,0.715,0.0,0.0796,-4.04,0.0323,131.012,4,0
792,6VYAzAQGFsfEAwdorQaZuU,Die 4 Me,Halsey,0.355,0.694,0.743,0.0,0.275,-4.267,0.0833,145.048,4,0
793,4Wu62DoQg1ECGlDKDfo30R,Hero,Martin Garrix,0.316,0.534,0.696,0.0,0.248,-5.211,0.0694,168.149,4,0
794,7LbhIjYNfCguxjAw43Mkff,Ghost,Ava Max,0.00573,0.715,0.931,0.00185,0.0549,-3.548,0.0426,119.971,4,0
795,6BePGk3eCan4FqaW2X8Qy3,10:35,Tiësto,0.0683,0.696,0.793,3.78e-06,0.18,-5.733,0.097,120.003,4,0
796,4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),Jax Jones,0.182,0.701,0.88,7.33e-06,0.0649,-4.56,0.0358,124.039,4,0
797,0zKbDrEXKpnExhGQRe9dxt,Lay Low,Tiësto,0.0607,0.534,0.855,0.000263,0.346,-4.923,0.183,122.06,4,0
798,1YWr18dWRmuvPgAsPBsOow,Forget You,FAST BOY,0.157,0.708,0.709,1.9e-06,0.142,-5.881,0.0641,128.034,4,0
799,0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),Burna Boy,0.161,0.87,0.479,0.000157,0.209,-7.779,0.165,104.059,4,0
800,5vlzH0ps6WDyb158oFTAb3,Lionheart (Fearless),Joel Corry,0.0217,0.628,0.967,0.00157,0.336,-2.43,0.0538,125.982,4,0
801,3s32YmunFgfXVWgLRKLdKm,Sweet Goodbye,Robin Schulz,0.0213,0.65,0.746,0.0116,0.182,-7.55,0.0359,125.998,4,0
802,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,0.417,0.715,0.62,0.0,0.0822,-6.005,0.0484,97.95,4,0
803,0rc1HCVoReqzzXF9jssqZk,Special (feat. SZA),Lizzo,0.0188,0.464,0.724,0.0,0.679,-5.019,0.0705,82.526,4,0
804,0ACfiXjjR1eqnxbqPxrdIC,In The Morning,Imanbek,0.0894,0.688,0.804,5.56e-06,0.199,-6.429,0.138,124.084,4,0
805,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,0.274,0.778,0.632,0.0,0.0915,-5.6,0.0493,122.104,4,0
806,5aNjxmDikP3zGMHfO9dop5,Like A Saviour,Ellie Goulding,0.0232,0.696,0.679,0.0,0.147,-3.899,0.0303,123.017,4,0
807,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,0.013,0.714,0.472,4.51e-06,0.266,-7.375,0.0864,131.121,4,0
808,7nZUNopZZQX1PhfuvrXTWN,Body Talk,Ofenbach,0.0169,0.708,0.662,2.47e-05,0.122,-4.34,0.065,121.975,4,0
809,164QjgWOxnSZYHQghRKeC0,Borderline,Tove Lo,0.00839,0.727,0.695,0.0,0.11,-6.19,0.0518,127.995,4,0
810,1hf9Wu2l0XIgAcTZLSAUJe,Shut Up,Alan Walker,0.13,0.378,0.614,0.0,0.309,-3.809,0.0761,175.937,4,0
811,4vOoQh9MhS9pyrbvc8LyMz,Can't Tame Her,Zara Larsson,0.00686,0.584,0.915,0.000155,0.098,-3.199,0.11,181.882,4,0
812,06yG42F8p8l621YLki0rp2,Dancing’s Done,Ava Max,0.0171,0.588,0.835,1.61e-06,0.113,-3.141,0.0595,113.997,4,0
813,5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,Taylor Swift,0.258,0.733,0.436,0.000573,0.157,-10.489,0.08,96.985,4,0
814,6i2dcVvDPfHp8EkrPf21bD,We Should Get Lost,INNA,0.0547,0.733,0.827,0.000208,0.632,-6.977,0.146,128.063,4,0
815,4dkf6Qfmy7730BwwIqyb4Y,I Made It,Tones And I,0.548,0.557,0.444,0.0,0.0789,-8.115,0.0653,129.917,4,0
816,1eprzC29mwUQqcVj0eILdx,PSYCHO,Anne-Marie,0.0138,0.62,0.681,0.0,0.0248,-4.915,0.356,160.743,4,0
817,39C3SOi6UMD9rHeXAQPNa9,I Want You,Icona Pop,0.0224,0.733,0.812,0.000962,0.167,-4.634,0.0421,122.985,4,0
818,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),David Guetta,0.00383,0.561,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,4,0
819,35XF6veSvhoPdWy89zaeaj,T'as peur,Aya Nakamura,0.113,0.755,0.565,2.77e-05,0.111,-5.595,0.273,177.941,4,0
820,4JBiO7wRnE6ueszEUpo347,Pointless,Lewis Capaldi,0.0686,0.325,0.59,0.0,0.104,-3.943,0.0495,180.449,3,0
821,5YdnOm5990Kfq1Jodws98B,Call It Love,Felix Jaehn,0.0559,0.616,0.841,0.00217,0.417,-4.779,0.076,110.029,4,0
822,10xV5l9nhLvFpR8mqzs0bL,Numb,Marshmello,0.121,0.912,0.774,0.0127,0.101,-4.673,0.0455,119.966,4,0
823,4tRhRLBxIZ34Iw0eCuiC03,Miss You,southstar,0.136,0.663,0.559,0.0894,0.108,-12.876,0.0391,145.007,4,0
824,4GvPlSOKfN7aXEuGW8zKUx,GOSSIP (feat. Tom Morello),Måneskin,0.00164,0.706,0.821,0.0,0.0981,-2.974,0.0617,139.914,4,0
825,0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Trainor,0.345,0.838,0.525,1.92e-06,0.0771,-3.562,0.0665,144.981,4,0
826,2r7BOWS3bEYjEUbLiH8kVM,Red Flags,Mimi Webb,0.021,0.841,0.65,4.15e-06,0.0694,-5.627,0.131,129.979,4,0
827,1rrqJ9QkOBYJlsZgqqwxgB,Rush,Ayra Starr,0.0369,0.792,0.503,0.00057,0.0959,-8.044,0.0626,99.97,4,0
828,0GfCR4T6WOErZOw1557ln7,Holiday,Rema,0.35,0.481,0.66,0.0,0.108,-10.189,0.0761,111.832,4,0
829,4DBYy2nBww42YBH13NRquK,Never Change,Lukas Graham,0.794,0.42,0.311,0.0,0.0785,-6.453,0.0424,159.994,4,0
830,2SiAcexM2p1yX6joESbehd,LLYLM,ROSALÍA,0.129,0.555,0.634,2.32e-06,0.188,-5.522,0.273,170.228,4,0
831,3JlHRjPt2TNB9h7VFf0im2,Weekends,Jonas Blue,0.0337,0.571,0.937,3.71e-05,0.212,-3.365,0.033,148.979,4,0
832,4sx6NRwL6Ol3V6m9exwGlQ,Love Again,The Kid LAROI,0.716,0.662,0.398,0.0,0.111,-6.691,0.0275,107.001,4,0
833,1SFA5zEVOsLhEg7ynbvQFT,Luv Me A Little,ILLENIUM,0.168,0.478,0.769,0.0,0.156,-5.092,0.0448,155.998,4,0
834,2UzWIjVXtv8PLa5JRKPYSb,Dance Dance (feat. Alessandra),Gabry Ponte,0.0135,0.705,0.872,0.00271,0.0805,-6.093,0.0416,124.048,4,0
835,5WxVXxCMRnvxUKFq40ELwq,Escapism.,RAYE,0.138,0.538,0.742,4.67e-05,0.0934,-5.355,0.114,96.107,4,0
836,5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,Dean Lewis,0.214,0.4,0.641,0.0,0.0656,-6.303,0.0674,81.552,4,0
837,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,0.13,0.637,0.643,1.8e-06,0.142,-6.571,0.0519,97.008,4,0
838,26b3oVLrRUaaybJulow9kz,People,Libianca,0.551,0.573,0.422,1.31e-05,0.102,-7.621,0.0678,124.357,5,0
839,2LWJ0zNei0z2WjHHwSNUkx,Voices (feat. Oliver Tree),KSI,0.0865,0.729,0.549,0.0,0.0951,-5.332,0.0292,95.012,4,0
840,0JIhRhZPF5j5dx0FGqTWxy,I'll Be Waiting,Cian Ducrot,0.355,0.509,0.619,0.0,0.0739,-4.102,0.0391,155.955,4,0
841,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,0.777,0.551,0.55,0.0,0.202,-5.339,0.0286,101.19,3,0
842,7up4SX2l8FAnisrUXoGupd,Wish You Were Here (feat. Khalid),Lukas Graham,0.00119,0.646,0.64,0.0,0.138,-5.554,0.0304,105.957,4,0
843,3FN3jsZTdt5sU6NRcIgUKK,Radio,Sigala,0.0431,0.737,0.866,0.000143,0.099,-4.749,0.0415,126.019,4,0
844,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,0.118,0.607,0.767,0.0,0.122,-6.069,0.0474,123.998,3,0
845,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,0.0368,0.78,0.689,9.69e-06,0.0698,-5.668,0.141,115.042,4,0
846,0HihDC6qQ8MChAhjfW3gMU,KU LO SA (with Camila Cabello),Oxlade,0.631,0.585,0.641,0.0,0.2,-5.053,0.085,93.058,4,0
847,72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,Elton John,0.0746,0.667,0.75,0.000198,0.197,-4.602,0.0906,126.041,4,0
848,6PX5CRJFn24G3cypjNO6yw,Work With My Love,Alok,0.0028,0.618,0.848,0.000714,0.302,-4.329,0.0574,123.967,4,0
849,1DzJbVkBELu6jDu6q0T0tk,Nothing Is Lost (You Give Me Strength),The Weeknd,0.0002,0.52,0.693,2.2e-05,0.122,-7.704,0.0331,126.985,4,0
850,3BGfe8GXBE4cCVEvBG10yP,Enough To Drink,Sam Feldt,0.606,0.756,0.748,1.12e-06,0.131,-7.254,0.11,102.042,4,0
851,3OHfY25tqY28d16oZczHc8,Kill Bill,SZA,0.0543,0.644,0.728,0.169,0.161,-5.75,0.0351,88.993,4,0
852,3Mpz9tU5tLEkYKDMUOi067,Let It Die,Ellie Goulding,0.44,0.577,0.869,2.99e-06,0.0721,-5.305,0.205,119.939,4,0
853,1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),Nathan Dawe,0.0165,0.621,0.785,5.92e-06,0.0512,-4.499,0.11,123.96,4,0
854,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,0.0826,0.704,0.797,0.000745,0.0546,-5.927,0.0475,139.994,4,0
855,7j1ZJAbcm4AMBf82jIrAH3,Kiss Me,Dermot Kennedy,0.00108,0.64,0.845,0.0,0.0686,-3.214,0.0356,120.052,4,0
856,5IHwWQBEh7Skxo1hfCUP1O,Never Let You Go,Shouse,0.0519,0.607,0.825,1.05e-06,0.081,-4.451,0.0447,126.956,4,0
857,5uSFGgIfHMT3osrAd9n9ym,Forget Me,Lewis Capaldi,0.296,0.669,0.742,0.0,0.355,-3.518,0.0441,101.982,4,0
858,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,Imanbek,0.0582,0.845,0.797,5.57e-06,0.167,-4.984,0.139,121.985,4,0
859,4N5s8lPTsjI9EGP7K4SXzB,Green Green Grass,George Ezra,0.0695,0.685,0.738,0.0,0.128,-4.413,0.0595,112.972,4,0
860,2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,The Weeknd,0.111,0.582,0.525,0.0,0.134,-7.163,0.0627,133.249,4,0
861,35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,0.899,0.247,0.299,0.0,0.131,-6.083,0.0315,177.115,4,0
862,0gYXw7aPoybWFfB7btQ0eM,DON'T YOU WORRY,Black Eyed Peas,0.203,0.816,0.875,0.0,0.209,-4.821,0.0311,131.958,4,0
863,2ECNBJ0b112QmhoBHKq8O6,Lovesick,Alan Walker,0.00539,0.585,0.555,1.73e-06,0.354,-4.694,0.0304,122.941,4,0
864,1eGW1YBT17a5G1hKPWrpW7,Lost Without You (with Dean Lewis),Kygo,0.265,0.621,0.575,0.0,0.0932,-6.243,0.0564,117.887,4,0
865,5lfWrciYtohtIMVDVZd0Rf,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",Calvin Harris,0.276,0.81,0.733,6.73e-06,0.288,-6.338,0.0444,125.975,4,0
866,1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,David Guetta,0.0282,0.601,0.713,0.0,0.158,-3.758,0.0449,122.872,4,0
867,6Lytqcs0fMmCO8JNewrnbj,Don't Hurt Me (What Is Love),Yves V,0.00308,0.758,0.804,0.0,0.125,-3.996,0.0358,125.007,4,0
868,7KoUk2BFyV8HkocdHMUNTw,One Last Time (with R3HAB) (feat. Enny-Mae),VIZE,0.64,0.923,0.531,0.0174,0.121,-7.525,0.0481,119.985,4,0
869,1PknqupRJmUOeOj0ghpwLZ,Lose Your Love (with Matt Maeson),Gryffin,0.0152,0.507,0.879,0.0,0.123,-3.666,0.134,149.949,4,0
870,28Md4QAt1UceyovDOLe1GG,Somewhere in Between,Leony,0.194,0.671,0.804,0.0,0.175,-5.084,0.0871,156.863,4,0
871,1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),Alesso,0.0245,0.739,0.586,0.000252,0.308,-5.079,0.0472,124.026,4,0
872,5PQFmB2xhRkJTUWDKccBoP,You Know What I Need,PNAU,0.0152,0.768,0.896,0.0,0.0412,-3.501,0.0969,109.959,4,0
873,5RVjB86R02f47lCZSPFOzj,Damn (You’ve Got Me Saying),Galantis,0.0654,0.665,0.843,0.0,0.268,-3.347,0.0354,122.029,4,0
874,0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,0.0206,0.773,0.742,0.0,0.0754,-3.678,0.046,114.071,4,0
875,1G9hDB1bmxz131N9svQ8pY,Satellite,Khalid,0.0279,0.741,0.73,0.000264,0.0851,-7.07,0.0349,124.001,4,0
876,6bB4AiK5tH13695FcNGjDY,One Life,Dermot Kennedy,0.216,0.463,0.827,0.0,0.145,-4.43,0.219,173.719,4,0
877,49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,0.00864,0.583,0.829,0.0,0.0426,-4.603,0.134,174.028,4,0
878,4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,0.26,0.902,0.72,0.0,0.0749,-2.776,0.347,90.059,4,0
879,2x7MyWybabEz6Y6wvHuwGE,Just Dance,Lady Gaga,0.0264,0.822,0.739,4.26e-05,0.181,-4.541,0.0311,118.992,4,0
880,2aGw77pZqli064JiPuXYRi,I'm Like A Bird,Nelly Furtado,0.147,0.623,0.607,3.29e-06,0.227,-5.113,0.0353,89.654,4,0
881,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,0.284,0.778,0.824,0.0,0.405,-5.892,0.0707,100.024,4,0
882,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Usher,0.0183,0.894,0.791,0.0,0.0388,-4.699,0.112,105.018,4,0
883,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,0.132,0.911,0.551,4.12e-05,0.0863,-3.75,0.0449,92.887,4,0
884,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,0.00868,0.692,0.744,0.000423,0.359,-4.565,0.257,171.374,4,0
885,2N5zMZX7YeL1tico8oQxa9,Crazy,Gnarls Barkley,0.0172,0.835,0.741,0.0577,0.0826,-1.609,0.0339,111.963,4,0
886,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,JAY-Z,0.0295,0.491,0.956,0.0,0.46,-1.538,0.392,173.585,4,0
887,6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,0.0525,0.712,0.862,0.0,0.093,-4.612,0.0378,95.051,4,0
888,3iVcZ5G6tvkXZkZKlMpIUs,Alright,Kendrick Lamar,0.0742,0.796,0.766,0.0,0.0827,-5.974,0.238,110.034,4,0
889,6ajyEEzWZbw8ycDcJAN099,Cupid's Chokehold / Breakfast in America - Radio Mix,Gym Class Heroes,0.495,0.584,0.681,0.0,0.289,-5.084,0.0781,79.702,4,0
890,1GEBsLDvJGw7kviySRI6GX,You Belong With Me,Taylor Swift,0.178,0.687,0.745,1.59e-05,0.111,-4.432,0.0379,129.966,4,0
891,56pHllZT7QOacB0bP56ofx,Chasing Pavements,Adele,0.291,0.616,0.47,0.0,0.111,-6.092,0.0253,80.03,4,0
892,2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,0.0569,0.808,0.97,6.13e-05,0.154,-6.098,0.0506,114.328,4,0
893,6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,0.25,0.788,0.844,0.000678,0.0723,-3.131,0.0334,113.324,4,0
